id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C01788,Berrada,Mustapha,@berrada.com,2007-01-15,1,CAS,0671749286,2021-11-25,Google Ads
C03938,Lahlou,Nabil,nabil@,1977-02-27,Homme,TANGER,0650169234,2023-06-13,Marketplace
C01658,Kadiri,Mohammed,mohammed.kadiri858@gmail.com,1974-08-27,1,casablanca,0790362099,2022-08-23,SEO
C01982,Tazi,Hassan,hassan.tazi265@outlook.com,2004-07-24,h,tanger,0748186811,2022-07-28,Instagram
C00688,Lahlou,Sara,sara.lahlou849@hotmail.com,1964-08-06,f,TANGER,0730495346,2022-02-10,Référencement
C02612,Bennani,Youssef,youssef.bennani813@gmail.com,1985-07-13,Homme,Tanger-Ville,0754329591,2021-05-25,Facebook
C03471,Alaoui,Adil,adil.alaoui491@outlook.com,1953-12-08,h,Rbat,0616817369,2024-09-12,Marketplace
C01330,Moussaoui,Fatima,@moussaoui.com,1984-07-05,F,CASA,0760409083,2020-10-02,Email
C02644,Benali,Imane,imane.benali151@gmail.com,1975-06-27,F,Casablanca,0665119183,2022-07-10,SEO
C01717,Mansouri,Nabil,nabil.mansouri211@gmail.com,2001-01-23,H,fes,0611668434,2024-05-29,Marketplace
C03781,Chraibi,Ahmed,ahmed.chraibi900@yahoo.com,1967-10-26,male,SAL,0641898665,2022-04-26,Instagram
C00461,Ouali,Sara,sara.ouali73@gmail.com,1994-03-28,F,tanger,0729978882,2022-07-02,SEO
C00150,Lahlou,Meryem,meryem.lahlou305@gmail.com,1991-01-25,female,kenitra,0752552488,2023-11-14,Instagram
C01825,Chraibi,Nadia,nadia.chraibi789@gmail.com,1954-12-26,Femme,Tanger,0637073928,2021-08-29,Référencement
C00719,Tazi,Mohammed,mohammed.tazi243@hotmail.com,2034-02-11,1,Salé,0668294586,2023-05-07,Instagram
C00074,Ouali,Karim,karim.ouali48@gmail.com,1965-12-24,1,Marrakesh,0729538047,2022-01-04,Référencement
C02418,Belkadi,Imane,imane.belkadi660@gmail.com,1960-10-16,0,RBA,0633626002,2023-03-25,Social Media
C02887,Tahiri,Nadia,nadia.tahiri618@gmail.com,1968-11-11,0,Kénitra,0648501080,2021-03-23,Social Media
C01407,Mansouri,Omar,omar.mansouri987@gmail.com,1961-11-25,H,Casa,0711971999,2024-08-28,Bouche à oreille
C03183,Tazi,Nabil,nabil.tazi970@outlook.com,1984-09-05,M,Rbat,0667179539,2020-12-18,Social Media
C03167,Bensouda,Nabil,nabil.bensouda455@outlook.com,1951-06-20,m,kenitra,0722402810,2024-09-19,Marketplace
C00269,Chraibi,Aicha,aicha.chraibi663@yahoo.com,1974-02-04,f,agadir,0611194267,2022-04-18,Instagram
C00387,Bennani,Khadija,khadija.bennani223@gmail.com,1973-11-01,f,fès,0675535348,2024-06-11,Marketplace
C00378,Moussaoui,Zineb,zineb.moussaoui510@gmail.com,1986-02-13,f,marrakech,0796020669,2021-08-02,Google Ads
C00684,Ziani,Mustapha,mustapha.ziani735@gmail.com,1968-12-01,m,oujda,0741322048,2023-09-01,Référencement
C00353,Chraibi,Rachid,rachid.chraibi982@gmail.com,1994-01-18,male,FES,0666249702,2022-10-18,Google Ads
C00642,Filali,Sara,sara.filali96@outlook.com,1981-06-29,female,Kénitra,0713602203,2020-03-06,Email
C98071,Ghazi,Hajar,hajar.ghazi966@gmail.com,1983-06-23,Femme,Marrakesh,0649040263,2020-11-24,Email
C02041,Moussaoui,Sara,sara.moussaoui549@gmail.com,2029-01-27,Femme,rabat,0614231385,2024-06-18,Direct
C01350,Belkadi,Leila,leila.belkadi117@gmail.com,1991-07-26,female,Tnja,0732165081,2020-01-31,Facebook
C03976,Idrissi,Ahmed,ahmed.idrissi528@gmail.com,1968-06-15,male,Tanger-Ville,0666487030,2022-05-23,Direct
C00715,El Fassi,Amine,amine.elfassi936@gmail.com,1978-03-06,male,RBA,0673176107,2023-09-06,Facebook
C00894,Filali,Salma,salma.filali579@gmail.com,2001-04-29,f,Kénitra,0685485324,2021-07-03,Instagram
C01166,El Amrani,Meryem,meryem.elamrani715@gmail.com,1953-03-12,F,Fès,0786044123,2024-02-29,Google Ads
C03172,Bennani,Omar,omar.bennani211@outlook.com,2002-10-14,m,kenitra,0626388607,2023-09-15,Bouche à oreille
C00819,Belkadi,Bilal,bilal.belkadi427@gmail.com,1967-02-13,1,Marrakech,0783260153,2020-06-24,Email
C01810,Kadiri,Aicha,aicha.kadiri136@gmail.com,1964-12-25,f,oujda,0773517577,2023-10-15,Google Ads
C01335,Benali,Mustapha,mustapha.benali289@gmail.com,1996-03-13,M,MRK,0745039128,2020-08-07,Email
C03759,El Fassi,Reda,reda.elfassi661@hotmail.com,1999-09-10,male,fes,0779508709,2023-04-19,Bouche à oreille
C02772,Kadiri,Hamza,hamza.kadiri757@gmail.com,1978-12-20,H,agadir,0767590483,2024-09-02,Social Media
C02010,Ghazi,Hajar,hajar.ghazi738@gmail.com,1966-09-15,F,Casablanca-Anfa,0796696765,2024-06-03,Bouche à oreille
C98704,Tazi,Adil,adil.tazi670@gmail.com,2031-02-28,H,fes,0622590849,2023-07-27,Instagram
C00675,Berrada,Khalid,khalid.berrada88@gmail.com,1970-03-01,h,tanger,0674142265,2021-12-01,Instagram
C02586,Berrada,Mohammed,@berrada.com,1954-07-12,1,casa,0699161003,2020-09-19,Direct
C02555,Kadiri,Khadija,khadija.kadiri600@gmail.com,2000-04-09,female,KEN,0723052513,2024-11-04,Facebook
C03268,Idrissi,Nabil,nabil.idrissi321@hotmail.com,1963-04-04,M,TNG,0676345702,2021-10-22,Facebook
C03800,Mansouri,Amine,amine.mansouri349@gmail.com,1965-06-20,male,FEZ,0797081112,2022-02-13,Google Ads
C01211,Moussaoui,Meryem,meryem.moussaoui543@gmail.com,1970-08-04,f,Tanger,0612626646,2022-12-18,Google Ads
C02779,Tazi,Bilal,bilal.tazi329@gmail.com,1982-12-14,male,TANGER,0786937135,2022-01-14,Marketplace
C03802,Belkadi,Salma,salma.belkadi868@hotmail.com,1973-11-28,F,RABAT,0643815032,2024-02-20,Email
C02208,El Amrani,Bilal,bilal.elamrani784@gmail.com,2002-07-25,m,CAS,0756984688,2021-06-08,Bouche à oreille
C96597,Lahlou,Hafsa,hafsa.lahlou709@hotmail.com,1980-10-09,F,Tanger,0767293274,2022-01-17,Email
C03012,Chraibi,Nabil,nabil.chraibi705@outlook.com,1963-07-20,male,Agadir,0771989128,2020-07-25,Facebook
C02554,Alaoui,Fatima,fatima.alaoui109@gmail.com,2006-04-05,f,Marrakech,0734619380,2020-01-01,Référencement
C01796,Tazi,Hamza,hamza.tazi252@gmail.com,1993-12-16,1,RBA,0660382136,2023-03-07,Bouche à oreille
C01375,Mansouri,Houda,houda.mansouri954@gmail.com,2000-05-10,Femme,Agadir,0755622852,2022-01-15,Direct
C01781,Moussaoui,Houda,houda.moussaoui352@hotmail.com,1974-12-02,Femme,Casablanca,0689725276,2023-09-09,Facebook
C00089,Ouali,Karim,karim.ouali803@gmail.com,1995-07-09,male,FEZ,0618163847,2021-09-09,Instagram
C01352,Lahlou,Mohammed,mohammed.lahlou819@hotmail.com,1955-08-23,m,Meknes,0729677109,2024-03-17,Social Media
C01586,Ziani,Amine,amine.ziani949@gmail.com,1982-04-11,h,RBA,0723271654,2021-09-04,Bouche à oreille
C00484,Ouali,Loubna,loubna.ouali73@gmail.com,1970-05-25,F,TNG,0767163632,2022-12-23,Bouche à oreille
C00420,Tahiri,Rachid,rachid.tahiri630@gmail.com,1970-11-25,male,Agadir,0734146739,2023-07-18,Marketplace
C03863,El Amrani,Nabil,nabil.elamrani916@gmail.com,2006-03-15,h,tanger,0617220733,2022-05-17,Google Ads
C01353,Benali,Rania,rania.benali602@gmail.com,1956-08-26,F,tanger,0683365847,2022-11-06,Facebook
C00112,Ghazi,Mohammed,mohammed.ghazi785@gmail.com,1999-01-29,Homme,CASA,0649700543,2020-10-08,Social Media
C03385,Benali,Rania,rania.benali370@gmail.com,1983-03-03,f,Casablanca-Anfa,0712613143,2024-01-22,Direct
C92669,Tazi,Tariq,tariq.tazi626@yahoo.com,1964-10-29,h,Casablanca-Anfa,0735579048,2022-03-15,Google Ads
C00880,El Amrani,Soukaina,soukaina.elamrani978@hotmail.com,1987-09-16,F,Rbat,0775796479,2024-11-27,Facebook
C03291,Ghazi,Aicha,aicha.ghazi450@hotmail.com,1997-10-20,F,Casablanca,0674046237,2024-10-01,Référencement
C02905,Tahiri,Tariq,tariq.tahiri697@hotmail.com,1952-04-13,Homme,Tnja,0758126969,2022-11-06,Instagram
C02913,Ghazi,Hamza,hamza.ghazi178@hotmail.com,2028-02-14,1,fès,0696056814,2022-05-04,Google Ads
C02541,Mansouri,Rania,rania.mansouri296@gmail.com,1978-03-19,0,Casablanca-Anfa,0631498743,2021-03-07,Email
C03798,Ouali,Bilal,bilal.ouali416@gmail.com,1956-03-13,Homme,Tnja,0678724347,2022-09-07,Social Media
C00049,Lahlou,Leila,leila.lahlou477@gmail.com,1958-08-26,female,marrakech,0621631697,2021-07-03,Bouche à oreille
C03803,Mansouri,Sara,sara.mansouri480@gmail.com,1983-02-10,0,CASA,0629478432,2021-07-13,Social Media
C01344,Mansouri,Adil,adil.mansouri66@gmail.com,2001-04-07,h,fès,0614306326,2023-12-03,SEO
C01109,Berrada,Widad,widad.berrada590@outlook.com,1976-05-02,female,Salé,0654949481,2020-12-03,Instagram
C01303,Tahiri,Mustapha,mustapha.tahiri287@yahoo.com,1959-10-10,M,MRK,0799833906,2023-12-17,Bouche à oreille
C00297,Tazi,Tariq,tariq.tazi626@yahoo.com,1964-10-29,h,Casablanca-Anfa,0735579048,2022-03-15,Google Ads
C03067,Alaoui,Mehdi,mehdi.alaoui397@gmail.com,2000-11-20,1,Marrakesh,0658641444,2023-03-19,Google Ads
C02745,Ouali,Omar,omar.ouali814@yahoo.com,1950-10-27,h,Kénitra,0739128328,2021-10-13,Référencement
C02104,Alaoui,Mohammed,mohammed.alaoui585@gmail.com,1981-05-08,Homme,rabat,0788505869,2024-02-15,Google Ads
C00655,Filali,Sara,sara.filali213@gmail.com,1974-07-08,Femme,Casablanca,0638693064,2022-05-26,Social Media
C02721,Bennani,Hassan,hassan.bennani125@outlook.com,2008-12-22,M,agadir,0748710048,2020-07-09,Référencement
C02821,Alaoui,Tariq,tariq.alaoui198@gmail.com,1967-01-08,H,Oujda,0767770480,2021-06-02,Facebook
C02271,Berrada,Karim,karim.berrada323@gmail.com,1972-07-13,h,OUJDA,0650771829,2023-09-09,Instagram
C03966,Bensouda,Rachid,rachid@,1961-02-13,H,fes,0784941168,2023-01-30,Bouche à oreille
C00300,Ziani,Hajar,hajar.ziani624@gmail.com,1977-11-08,Femme,Fès,0749483304,2021-07-14,Instagram
C02152,Ouali,Tariq,tariq.ouali92@gmail.com,1954-12-17,Homme,RBA,0691515784,2022-05-03,Google Ads
C00122,Chraibi,Houda,houda.chraibi713@gmail.com,1960-06-11,f,Tnja,0714963880,2020-10-03,Bouche à oreille
C02633,Belkadi,Hafsa,hafsa.belkadi18@gmail.com,1995-05-28,f,Rbat,0720992519,2022-12-20,Facebook
C01273,Lahlou,Zakaria,zakaria.lahlou238@yahoo.com,1998-02-06,m,MARRAKECH,0637195004,2021-10-05,Google Ads
C03144,Alaoui,Hamza,hamza.alaoui421@gmail.com,1985-05-02,Homme,CASA,0776364877,2024-07-16,Direct
C03595,Filali,Rachid,rachid.filali831@gmail.com,1965-02-27,male,Casa,0756644531,2024-03-14,Google Ads
C03100,El Amrani,Reda,reda.elamrani595@gmail.com,1972-09-26,m,FES,0765286296,2021-05-21,SEO
C02404,Belkadi,Mehdi,mehdi.belkadi301@hotmail.com,1981-09-30,h,AGADIR,0658276118,2023-02-16,Marketplace
C03866,El Fassi,Samir,samir.elfassi973@gmail.com,1998-08-12,male,FEZ,0733363058,2020-03-14,Google Ads
C03709,Filali,Amine,amine.filali885@hotmail.com,1986-11-04,Homme,agadir,0668646016,2023-06-15,Direct
C00414,Bensouda,Nadia,nadia.bensouda876@gmail.com,2032-01-08,f,Agadir,0639108314,2023-05-30,Marketplace
C99350,Bennani,Youssef,youssef.bennani89@gmail.com,1983-01-20,H,MEK,0651512209,2023-06-07,Email
C00067,El Amrani,Youssef,youssef.elamrani121@gmail.com,1952-04-01,h,Rbat,0765766169,2024-01-07,Instagram
C02833,Alaoui,Hassan,hassan.alaoui244@gmail.com,1994-04-22,h,Tanger,0647987941,2022-11-30,Marketplace
C01023,Ziani,Nabil,nabil.ziani,1978-07-25,M,oujda,0656654498,2023-02-18,Instagram
C02065,Berrada,Bilal,bilal.berrada615@gmail.com,1959-01-09,M,Tnja,0776240612,2023-02-16,Facebook
C02028,Chraibi,Karim,karim.chraibi848@gmail.com,1996-12-26,h,TNG,0777388280,2022-12-22,Google Ads
C02639,Filali,Imane,imane.filali921@gmail.com,1965-07-12,F,Casablanca-Anfa,0722419779,2024-11-01,Instagram
C01418,Bennani,Mustapha,mustapha.bennani233@gmail.com,1964-12-10,male,AGA,0765459350,2023-03-08,Marketplace
C03732,Bensouda,Omar,omar.bensouda9@gmail.com,1993-09-02,H,marrakech,0652725048,2023-10-21,Google Ads
C01397,Chraibi,Mohammed,mohammed.chraibi396@gmail.com,1890-12-17,1,tanger,0761839427,2020-04-02,Social Media
C00722,Mansouri,Omar,omar.mansouri53@gmail.com,1971-02-12,m,Oujda,0639766168,2023-12-04,Google Ads
C03886,Ouali,Salma,salma.ouali57@hotmail.com,2000-06-14,f,casablanca,0670098447,2021-09-19,Google Ads
C97249,Ziani,Tariq,tariq.ziani312@gmail.com,1976-08-15,M,KEN,0793110081,2023-12-13,Google Ads
C01943,Moussaoui,Hassan,hassan.moussaoui489@gmail.com,1957-06-04,m,KEN,0630921814,2020-05-31,Email
C90574,Moussaoui,Widad,widad.moussaoui488@gmail.com,2009-05-10,female,Agadir,0628328973,2020-07-15,Google Ads
C01481,El Fassi,Widad,widad.elfassi94@gmail.com,1988-05-03,female,TNG,0662222770,2022-07-29,Marketplace
C99371,El Amrani,Widad,widad.elamrani533@gmail.com,1958-03-04,F,meknes,0770808034,2022-12-23,Email
C01040,El Amrani,Hajar,hajar.elamrani433@gmail.com,1968-01-14,female,Marrakech,0697689321,2023-07-06,Bouche à oreille
C01390,Ouali,Adil,adil.ouali69@gmail.com,1977-12-28,M,RABAT,0744144090,2020-12-18,Google Ads
C03206,Idrissi,Sara,sara.idrissi710@hotmail.com,1957-01-10,0,fès,0629787890,2021-07-06,Google Ads
C00223,Kadiri,Imane,imane.kadiri15@yahoo.com,2006-05-08,f,Fès,0794365330,2024-06-04,Direct
C03698,Bensouda,Dounia,dounia.bensouda241@gmail.com,1950-09-30,F,Tnja,0712691403,2021-02-08,Référencement
C01124,Tahiri,Karim,karim.tahiri311@gmail.com,1992-07-24,H,fès,0635322457,2021-05-14,Instagram
C00311,Ouali,Loubna,loubna.ouali637@yahoo.com,1952-07-05,0,mrakech,0661791391,2021-10-19,Bouche à oreille
C02241,Idrissi,Zineb,zineb.idrissi335@yahoo.com,2002-01-10,f,Marrakesh,0753522270,2020-07-02,Direct
C03320,Alaoui,Mehdi,mehdi.alaoui891@hotmail.com,2003-09-17,m,Agadir,0797351052,2024-02-14,Email
C02650,Belkadi,Meryem,meryem.belkadi749@gmail.com,1967-10-03,F,MARRAKECH,0616537462,2020-12-23,Instagram
C02274,Belkadi,Fatima,fatima.belkadi925@gmail.com,1993-04-25,F,agadir,0780674637,2023-09-14,Référencement
C03461,El Fassi,Bilal,bilal.elfassi881@gmail.com,1994-10-23,H,fès,0719992912,2024-05-01,Facebook
C03149,Bensouda,Tariq,tariq.bensouda85@gmail.com,1976-06-06,m,tanger,0693097001,2023-03-30,SEO
C02906,Ghazi,Houda,houda.ghazi881@gmail.com,1983-06-10,f,Marrakech,0685923366,2023-04-07,Référencement
C00941,Lahlou,Adil,adil.lahlou991@hotmail.com,2007-06-12,M,Tanger-Ville,0681080601,2021-12-08,Google Ads
C02145,Idrissi,Sara,sara.idrissi755@gmail.com,1998-04-29,f,CASA,0647685903,2023-08-02,Email
C00649,Berrada,Youssef,youssef.berrada169@outlook.com,1960-12-12,male,Tnja,0761157834,2020-02-24,Google Ads
C02903,Alaoui,Widad,widad.alaoui,1995-03-26,F,Meknes,0621784695,2023-04-18,Facebook
C02334,Ziani,Najat,najat.ziani560@gmail.com,1984-09-01,female,Meknès,0763140250,2021-04-25,Référencement
C00822,Bennani,Mustapha,mustapha.bennani687@outlook.com,1961-11-07,m,Tanger-Ville,0646262253,2020-04-21,Social Media
C97020,Kadiri,Mustapha,mustapha.kadiri690@gmail.com,1961-01-31,M,RABAT,0638211372,2020-01-17,Référencement
C01900,Lahlou,Zakaria,zakaria.lahlou886@gmail.com,1964-04-25,m,Tnja,0783068652,2020-03-18,Social Media
C03438,Lahlou,Karim,karim.lahlou22@gmail.com,1967-01-27,m,Rabat,0687483835,2023-08-28,Direct
C02599,Idrissi,Fatima,fatima.idrissi157@gmail.com,2003-02-27,Femme,Marrakesh,0618422659,2022-03-24,Bouche à oreille
C01205,Tazi,Rania,rania.tazi890@gmail.com,1963-06-30,0,OUJ,0769513720,2022-02-14,Référencement
C00674,Tahiri,Imane,imane.tahiri191@outlook.com,1981-08-05,f,casa,0764867187,2024-04-03,Instagram
C01652,Ghazi,Fatima,fatima.ghazi187@hotmail.com,2004-03-26,f,Salé,0721040982,2023-09-06,Email
C00290,Berrada,Hassan,hassan.berrada583@gmail.com,1951-08-01,M,SAL,0792055138,2022-02-16,SEO
C01509,Ghazi,Sanaa,sanaa.ghazi339@gmail.com,1964-07-26,female,fès,0684541470,2024-09-15,Facebook
C02907,Idrissi,Mehdi,mehdi.idrissi904@gmail.com,2032-10-25,Homme,Casablanca,0639404895,2022-04-26,Référencement
C97971,Bensouda,Reda,reda.bensouda624@gmail.com,1952-09-21,h,MRK,0776962901,2020-02-28,Instagram
C00023,Ghazi,Mehdi,mehdi.ghazi721@gmail.com,1999-10-06,Homme,oujda,0699639081,2024-07-10,Direct
C02005,Tahiri,Hassan,hassan.tahiri475@gmail.com,1974-09-15,M,tanger,0689141563,2023-08-08,Référencement
C03106,Bensouda,Houda,houda.bensouda760@gmail.com,1975-05-23,F,CASA,0780004440,2022-09-04,Référencement
C00609,Berrada,Mohammed,mohammed.berrada227@gmail.com,1987-02-12,M,kenitra,0735704262,2023-10-25,Social Media
C00541,Kadiri,Tariq,tariq.kadiri898@gmail.com,1983-12-03,H,Kénitra,0777959068,2020-11-24,Social Media
C01204,Idrissi,Youssef,youssef.idrissi589@yahoo.com,1996-12-28,1,Kénitra,0665479681,2024-08-26,Social Media
C02135,Bennani,Mustapha,mustapha.bennani125@outlook.com,2005-07-19,Homme,Rabat,0769122877,2022-01-10,Email
C03276,Ghazi,Khalid,khalid.ghazi449@gmail.com,2003-12-06,male,kenitra,0730357265,2022-06-11,Marketplace
C03592,Filali,Mohammed,mohammed.filali430@hotmail.com,1968-04-22,1,Marrakech,0628782652,2022-09-30,Direct
C94238,Benali,Zakaria,zakaria.benali988@gmail.com,1990-11-04,m,FES,0678282676,2023-11-02,Google Ads
C03828,Kadiri,Khalid,khalid.kadiri597@outlook.com,2005-06-09,Homme,tanger-med,0713102315,2024-04-18,Instagram
C03029,Ziani,Tariq,tariq.ziani19@gmail.com,2010-05-08,1,MEK,0654251646,2023-04-28,Direct
C02608,Bennani,Hicham,hicham.bennani775@gmail.com,1981-08-29,Homme,rabat,0728134771,2022-04-07,SEO
C00745,Tazi,Rachid,rachid.tazi395@gmail.com,1990-03-16,m,Kénitra,0790764593,2022-09-12,Google Ads
C98704,Mansouri,Hamza,hamza.mansouri108@yahoo.com,1955-04-27,1,Tanger,0783085684,2023-12-01,Email
C02643,Tazi,Hamza,hamza.tazi,1988-08-01,H,mrakech,0710900128,2024-10-11,Marketplace
C02074,Mansouri,Hicham,hicham.mansouri281@outlook.com,2005-11-25,H,Agadir,0735824230,2021-09-24,Marketplace
C02153,Lahlou,Leila,leila.lahlou,2032-09-24,Femme,MRK,0699429774,2024-08-27,Marketplace
C02810,Bensouda,Widad,widad.bensouda209@gmail.com,2002-09-21,Femme,agadir,0724525751,2020-05-19,Instagram
C01252,Tahiri,Ahmed,ahmedtahirigmail.com,2004-03-18,H,TANGER,0658495831,2021-01-30,Facebook
C01662,Bensouda,Samir,samir.bensouda405@gmail.com,1961-03-19,h,Casablanca,0788528134,2024-08-15,SEO
C96494,El Fassi,Hafsa,hafsa.elfassi313@gmail.com,1956-07-04,F,Marrakesh,0629373689,2023-03-28,Instagram
C03262,Berrada,Tariq,tariq.berrada848@gmail.com,2002-12-15,h,agdr,0620152046,2022-01-25,Marketplace
C01074,Ouali,Bilal,bilal.ouali308@gmail.com,1962-09-24,Homme,casa,0688816559,2024-03-05,Email
C00565,Ziani,Nabil,nabil.ziani893@gmail.com,1993-11-26,h,Salé,0724271459,2020-06-09,Facebook
C00951,Berrada,Zakaria,zakaria.berrada547@gmail.com,1960-07-21,H,KEN,0649320837,2024-08-22,Facebook
C03578,Kadiri,Tariq,tariq.kadiri497@hotmail.com,1957-01-01,1,OUJDA,0654734846,2020-04-21,Instagram
C01286,Tazi,Samir,samir.tazi754@gmail.com,1953-07-23,Homme,oujda,0648059575,2020-05-15,Google Ads
C01763,Bennani,Adil,adil.bennani139@yahoo.com,1962-06-20,1,oujda,0617464009,2023-12-23,Direct
C00451,Lahlou,Imane,imane.lahlou819@gmail.com,1966-01-26,f,CASA,0676565050,2020-06-21,Facebook
C01639,El Fassi,Widad,widad.elfassi355@gmail.com,1998-06-29,F,Fès,0614255661,2024-11-09,SEO
C00728,Ghazi,Zakaria,zakaria.ghazi933@gmail.com,1981-07-04,Homme,agadir,0632405653,2022-12-08,Marketplace
C01965,Bennani,Ahmed,ahmed.bennani63@yahoo.com,1970-04-21,Homme,agadir,0720180118,2022-02-27,Référencement
C02002,Moussaoui,Fatima,fatima.moussaoui760@gmail.com,1997-08-06,f,kenitra,0726750164,2020-05-28,Instagram
C02081,Bennani,Hamza,hamza.bennani181@gmail.com,1992-01-13,1,agdr,0756107200,2020-09-30,SEO
C02637,Benali,Meryem,meryem.benali717@gmail.com,1979-05-26,Femme,TANGER,0687529382,2024-11-17,Direct
C02332,El Amrani,Karim,karim.elamrani655@gmail.com,1956-08-09,H,MEK,0672618249,2024-09-27,Social Media
C01314,Ouali,Amine,amine.ouali672@gmail.com,1965-02-04,h,tanger,0734399341,2024-09-11,Email
C02478,Ghazi,Hicham,hicham.ghazi136@gmail.com,1997-01-04,male,Meknès,0639655194,2023-07-25,Marketplace
C03769,Idrissi,Ahmed,ahmed.idrissi739@gmail.com,1985-07-04,male,AGA,0746578417,2023-01-12,Google Ads
C02784,Lahlou,Hicham,hicham.lahlou514@gmail.com,2008-10-22,H,marrakech,0727908635,2022-10-17,Bouche à oreille
C01740,Ouali,Najat,najat.ouali622@gmail.com,2009-11-08,0,Rabat,0798407734,2021-07-10,Référencement
C00327,Idrissi,Hamza,hamza.idrissi41@gmail.com,1951-10-10,M,AGA,0745341684,2023-12-12,Marketplace
C01610,Benali,Nabil,nabil.benali763@gmail.com,1963-08-15,male,fes,0634606437,2023-03-22,Email
C00199,Mansouri,Samir,samir.mansouri352@gmail.com,2003-03-06,m,MARRAKECH,0723102741,2022-09-16,Instagram
C00132,Kadiri,Mehdi,mehdi.kadiri479@gmail.com,1986-08-11,m,Tanger-Ville,0651512297,2023-06-07,Facebook
C02890,El Fassi,Hassan,hassan.elfassi498@gmail.com,1973-01-21,m,Agadir,0772247131,2022-04-26,Instagram
C00671,Tahiri,Youssef,youssef.tahiri438@hotmail.com,1953-10-25,1,OUJ,0788662295,2022-12-27,Bouche à oreille
C02089,Belkadi,Reda,reda.belkadi949@yahoo.com,1990-05-11,male,fes,0787391840,2024-05-19,Référencement
C03396,Tazi,Youssef,youssef.tazi560@gmail.com,1990-02-23,1,Tanger,0714167756,2024-08-12,Direct
C02908,Bensouda,Reda,reda.bensouda954@yahoo.com,2002-01-04,1,Fès,0689652706,2023-05-28,Email
C02688,Ouali,Hassan,hassan.ouali490@gmail.com,1968-10-19,male,RABAT,0697337287,2020-03-22,Référencement
C00926,Bennani,Houda,houda.bennani547@hotmail.com,1966-10-21,f,tanger,0691674485,2023-04-16,Email
C02764,El Fassi,Loubna,loubna.elfassi806@gmail.com,1977-10-07,f,meknes,0616734269,2023-11-28,Référencement
C00070,Moussaoui,Najat,najat.moussaoui715@hotmail.com,1980-12-09,F,fes,0652704903,2024-05-07,Instagram
C02985,Berrada,Mustapha,mustapha@,2005-09-17,H,RBA,0762946827,2023-12-25,Direct
C00371,Bensouda,Aicha,aicha.bensouda214@gmail.com,1963-04-09,F,marrakech,0694444996,2021-10-01,SEO
C02713,Ghazi,Hamza,hamza.ghazi774@hotmail.com,1968-11-28,H,TNG,0779276290,2024-04-04,Marketplace
C01710,Berrada,Mohammed,mohammed.berrada680@gmail.com,1998-11-19,male,Marrakech,0733099318,2024-03-30,Direct
C01846,Alaoui,Hajar,hajar.alaoui136@yahoo.com,2003-04-23,f,mrakech,0640051846,2020-10-21,Bouche à oreille
C03046,Mansouri,Reda,reda.mansouri662@gmail.com,1979-01-12,H,tanger-med,0698834351,2023-12-30,SEO
C01389,El Amrani,Hajar,hajar.elamrani149@yahoo.com,1963-08-21,Femme,Marrakech,0614800151,2021-04-15,Social Media
C01134,Ghazi,Dounia,dounia.ghazi955@gmail.com,1984-09-16,0,RBA,0643894767,2020-10-26,Social Media
C03300,Idrissi,Leila,leila.idrissi677@gmail.com,2004-05-15,0,fes,0664192422,2024-08-25,Instagram
C01310,Bennani,Fatima,fatima.bennani9@gmail.com,2005-04-16,female,RBA,0731495076,2022-04-30,Référencement
C02504,Ziani,Omar,omar.ziani856@gmail.com,1996-05-21,h,Marrakesh,0675819796,2024-01-05,Social Media
C01537,Chraibi,Youssef,youssef.chraibi178@gmail.com,2001-03-30,h,agadir,0659994691,2021-08-29,Direct
C00174,Filali,Hafsa,hafsa.filali195@gmail.com,1952-05-22,Femme,fès,0691121400,2024-03-24,Référencement
C02092,Tahiri,Samir,samir.tahiri775@outlook.com,2005-06-28,h,sale,0785066320,2021-05-15,SEO
C00631,Idrissi,Leila,leila.idrissi384@gmail.com,1953-07-03,f,kenitra,0780528150,2021-10-21,Instagram
